# The portion FNDDS calls typical for each food, in grams. Generated by
# tools/TypicalPortionQuery. Do not edit by hand.
# Source: "stated" is the catalogue's own Quantity-not-specified amount;
# "median" is the middle of the portions it does list, for foods with no default.
# The grade is NOT computed on this. A letter is per 100 g and does not move with
# how much was eaten (ComponentStrategy). This is what the product shows beside it.
FdcId,Grams,Source,Description
2705838,300,stated,"Beef, steak, T-bone, NS as to fat eaten"
2705839,300,stated,"Beef, steak, T-bone,  lean and fat eaten"
2705840,300,stated,"Beef, steak, T-bone, lean only eaten"
2705841,160,stated,"Beef, steak, tenderloin"
2705842,160,stated,"Beef, steak, country fried"
2705843,85,stated,"Beef, oxtails"
2705844,85,stated,"Beef, neck bones"
2705845,140,stated,"Beef, shortribs"
2705846,85,stated,"Beef, cow head"
2705847,60,stated,"Beef, roast"
2705848,60,stated,"Beef, pot roast"
2705849,135,stated,"Beef, stew meat"
2705850,60,stated,"Beef, corned"
2705851,60,stated,"Beef, brisket"
2705852,60,stated,"Beef, sandwich steak"
2705853,85,stated,"Beef, ground, raw"
2705854,85,stated,"Beef, ground"
2705855,85,stated,"Beef, ground, patty"
2705856,13,stated,"Beef, bacon, cooked"
2705857,13,stated,"Beef, bacon, reduced sodium, cooked"
2705858,40,stated,"Beef, dried, chipped, uncooked"
2705859,43,stated,"Beef, dried, chipped, cooked in fat"
2705860,30,stated,"Beef jerky"
2705861,70,stated,"Baby Toddler beef"
2705862,60,stated,"Pork, NFS"
2705863,85,stated,"Pork, ground"
2705864,135,stated,"Pork, carnitas"
2705865,42,stated,"Pork jerky"
2705866,120,stated,"Pork, chop, NS as to fat eaten"
2705867,120,stated,"Pork, chop, lean and fat eaten"
2705868,120,stated,"Pork, chop, lean only eaten"
2705869,120,stated,"Pork, chop, coated, NS as to fat eaten"
2705870,120,stated,"Pork, chop, coated, lean and fat eaten"
2705871,120,stated,"Pork, chop, coated, lean only eaten"
2705872,180,stated,"Pork, chop, stuffed"
2705873,120,stated,"Pork, steak, NS as to fat eaten"
2705874,120,stated,"Pork, steak, lean and fat eaten"
2705875,120,stated,"Pork, steak, lean only eaten"
2705876,120,stated,"Pork, steak, coated"
2705877,60,stated,"Pork, tenderloin"
2705878,60,stated,"Ham"
2705879,57,stated,"Ham, prosciutto"
2705880,60,stated,"Ham, canned"
2705881,85,stated,"Ham, ground"
2705882,60,stated,"Pork, roast"
2705883,60,stated,"Pork, roll"
2705884,46,stated,"Canadian bacon, cooked"
2705885,16,stated,"Bacon, NS as to type of meat, cooked"
2705886,16,stated,"Bacon, NS as to type of meat, reduced sodium, cooked"
2705887,16,stated,"Pork bacon, NS as to fresh, smoked or cured, cooked"
2705888,16,stated,"Pork bacon, NS as to fresh, smoked or cured, reduced sodium, cooked"
2705889,16,stated,"Pork bacon, smoked or cured, cooked"
2705890,16,stated,"Bacon or side pork, fresh, cooked"
2705891,16,stated,"Pork bacon, smoked or cured, reduced sodium, cooked"
2705892,16,stated,"Fat back, cooked"
2705893,105,stated,"Ribs, NFS"
2705894,105,stated,"Pork, ribs"
2705895,90,stated,"Pork, cracklings"
2705896,85,stated,"Pork, ears"
2705897,45,stated,"Pork, bones"
2705898,85,stated,"Pork, pig's feet"
2705899,85,stated,"Pork, pig's feet, pickled"
2705900,85,stated,"Pork, ham hocks"
2705901,60,stated,"Pork, belly"
2705902,30,stated,"Pork skin rinds"
2705903,70,stated,"Baby Toddler ham"
2705904,70,stated,"Baby Toddler meat stick"
2705905,60,stated,"Lamb, NS as to cut"
2705906,90,stated,"Lamb, chop"
2705907,85,stated,"Lamb, ground"
2705908,85,stated,"Goat"
2705909,90,stated,"Veal, chop"
2705910,85,stated,"Veal, ground"
2705911,85,stated,"Mock chicken legs"
2705912,85,stated,"Rabbit"
2705913,85,stated,"Venison, NFS"
2705914,85,stated,"Venison, steak"
2705915,47,stated,"Venison/deer jerky"
2705916,35,stated,"Venison sausage"
2705917,85,stated,"Moose"
2705918,85,stated,"Bear"
2705919,85,stated,"Caribou"
2705920,85,stated,"Bison"
2705921,85,stated,"Groundhog"
2705922,85,stated,"Opossum"
2705923,85,stated,"Squirrel"
2705924,85,stated,"Beaver"
2705925,85,stated,"Raccoon"
2705926,85,stated,"Armadillo"
2705927,85,stated,"Wild pig"
2705928,85,stated,"Ostrich"
2705929,85,stated,"Chicken, NS as to part and cooking method, NS as to skin eaten"
2705930,85,stated,"Chicken, NS as to part and cooking method, skin eaten"
2705931,85,stated,"Chicken, NS as to part and cooking method, skin not eaten"
2705932,85,stated,"Chicken, NS as to part, baked, broiled, or roasted, NS as to skin eaten"
2705933,85,stated,"Chicken, NS as to part, baked, broiled, or roasted, skin eaten"
2705934,85,stated,"Chicken, NS as to part, baked, broiled, or roasted, skin not eaten"
2705935,85,stated,"Chicken, NS as to part, rotisserie, NS as to skin eaten"
2705936,85,stated,"Chicken, NS as to part, rotisserie, skin eaten"
2705937,85,stated,"Chicken, NS as to part, rotisserie, skin not eaten"
2705938,85,stated,"Chicken, NS as to part, stewed, NS as to skin eaten"
2705939,85,stated,"Chicken, NS as to part, stewed, skin eaten"
2705940,85,stated,"Chicken, NS as to part, stewed, skin not eaten"
2705941,85,stated,"Chicken, NS as to part, grilled without sauce, NS as to skin eaten"
2705942,85,stated,"Chicken, NS as to part, grilled without sauce, skin eaten"
2705943,85,stated,"Chicken, NS as to part, grilled without sauce, skin not eaten"
2705944,85,stated,"Chicken, NS as to part, grilled with sauce, NS as to skin eaten"
2705945,85,stated,"Chicken, NS as to part, grilled with sauce, skin eaten"
2705946,85,stated,"Chicken, NS as to part, grilled with sauce, skin not eaten"
2705947,85,stated,"Chicken, NS as to part, sauteed, skin eaten"
2705948,85,stated,"Chicken, NS as to part, sauteed, skin not eaten"
2705949,85,stated,"Chicken, NS as to part, fried, coated, skin / coating eaten"
2705950,85,stated,"Chicken, NS as to part, fried, coated, skin / coating not eaten"
2705951,85,stated,"Chicken, NS as to part, baked, coated, skin / coating eaten"
2705952,85,stated,"Chicken, NS as to part, baked, coated, skin / coating not eaten"
2705953,130,stated,"Chicken breast, NS as to cooking method, skin eaten"
2705954,120,stated,"Chicken breast, NS as to cooking method, skin not eaten"
2705955,130,stated,"Chicken breast, baked, broiled, or roasted, skin eaten, from raw"
2705956,120,stated,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw"
2705957,130,stated,"Chicken breast, baked or broiled, skin eaten, from pre-cooked"
2705958,120,stated,"Chicken breast, baked or broiled, skin not eaten, from pre-cooked"
2705959,130,stated,"Chicken breast, baked or broiled, skin eaten, from fast food / restaurant"
2705960,120,stated,"Chicken breast, baked or broiled, skin not eaten, from fast food / restaurant"
2705961,130,stated,"Chicken breast, baked, broiled, or roasted with marinade, skin eaten, from raw"
2705962,120,stated,"Chicken breast, baked, broiled, or roasted with marinade, skin not eaten, from raw"
2705963,130,stated,"Chicken breast, rotisserie, skin eaten"
2705964,120,stated,"Chicken breast, rotisserie, skin not eaten"
2705965,150,stated,"Chicken breast, stewed, skin eaten"
2705966,140,stated,"Chicken breast, stewed, skin not eaten"
2705967,130,stated,"Chicken breast, grilled without sauce, skin eaten"
2705968,120,stated,"Chicken breast, grilled without sauce, skin not eaten"
2705969,175,stated,"Chicken breast, grilled with sauce, skin eaten"
2705970,165,stated,"Chicken breast, grilled with sauce, skin not eaten"
2705971,130,stated,"Chicken breast, sauteed, skin eaten"
2705972,120,stated,"Chicken breast, sauteed, skin not eaten"
2705973,175,stated,"Chicken breast, fried, coated, skin / coating eaten, from raw"
2705974,120,stated,"Chicken breast, fried, coated, skin / coating not eaten, from raw"
2705975,165,stated,"Chicken breast, fried, coated, prepared skinless, coating eaten, from raw"
2705976,175,stated,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked"
2705977,120,stated,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked"
2705978,175,stated,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant"
2705979,120,stated,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant"
2705980,175,stated,"Chicken breast, baked, coated, skin / coating eaten"
2705981,120,stated,"Chicken breast, baked, coated, skin / coating not eaten"
2705982,140,stated,"Chicken leg, drumstick and thigh, NS as to cooking method, skin eaten"
2705983,120,stated,"Chicken leg, drumstick and thigh, NS as to cooking method, skin not eaten"
2705984,140,stated,"Chicken leg, drumstick and thigh, baked or broiled, skin eaten"
2705985,120,stated,"Chicken leg, drumstick and thigh, baked or broiled, skin not eaten"
2705986,140,stated,"Chicken leg, drumstick and thigh, rotisserie, skin eaten"
2705987,120,stated,"Chicken leg, drumstick and thigh, rotisserie, skin not eaten"
2705988,155,stated,"Chicken leg, drumstick and thigh, stewed, skin eaten"
2705989,130,stated,"Chicken leg, drumstick and thigh, stewed, skin not eaten"
2705990,140,stated,"Chicken leg, drumstick and thigh, grilled without sauce, skin eaten"
2705991,120,stated,"Chicken leg, drumstick and thigh, grilled without sauce, skin not eaten"
2705992,195,stated,"Chicken leg, drumstick and thigh, grilled with sauce, skin eaten"
2705993,185,stated,"Chicken leg, drumstick and thigh, grilled with sauce, skin not eaten"
2705994,140,stated,"Chicken leg, drumstick and thigh, sauteed, skin eaten"
2705995,120,stated,"Chicken leg, drumstick and thigh, sauteed, skin not eaten"
2705996,195,stated,"Chicken leg, drumstick and thigh, fried, coated, skin / coating eaten"
2705997,120,stated,"Chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten"
2705998,195,stated,"Chicken leg, drumstick and thigh, baked, coated, skin / coating eaten"
2705999,120,stated,"Chicken leg, drumstick and thigh, baked, coated, skin / coating not eaten"
2706000,60,stated,"Chicken drumstick, NS as to cooking method, skin eaten"
2706001,50,stated,"Chicken drumstick, NS as to cooking method, skin not eaten"
2706002,60,stated,"Chicken drumstick, baked, broiled, or roasted, skin eaten, from raw"
2706003,50,stated,"Chicken drumstick, baked, broiled, or roasted, skin not eaten, from raw"
2706004,60,stated,"Chicken drumstick, baked or broiled, skin eaten, from pre-cooked"
2706005,50,stated,"Chicken drumstick, baked or broiled, skin not eaten, from pre-cooked"
2706006,60,stated,"Chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant"
2706007,50,stated,"Chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant"
2706008,60,stated,"Chicken drumstick, rotisserie, skin eaten"
2706009,50,stated,"Chicken drumstick, rotisserie, skin not eaten"
2706010,60,stated,"Chicken drumstick, grilled without sauce, skin eaten"
2706011,50,stated,"Chicken drumstick, grilled without sauce, skin not eaten"
2706012,85,stated,"Chicken drumstick, grilled with sauce, skin eaten"
2706013,75,stated,"Chicken drumstick, grilled with sauce, skin not eaten"
2706014,65,stated,"Chicken drumstick, stewed, skin eaten"
2706015,55,stated,"Chicken drumstick, stewed, skin not eaten"
2706016,60,stated,"Chicken drumstick, sauteed, skin eaten"
2706017,50,stated,"Chicken drumstick, sauteed, skin not eaten"
2706018,85,stated,"Chicken drumstick, fried, coated, skin / coating eaten, from raw"
2706019,50,stated,"Chicken drumstick, fried, coated, skin / coating not eaten, from raw"
2706020,60,stated,"Chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw"
2706021,85,stated,"Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked"
2706022,50,stated,"Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked"
2706023,85,stated,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant"
2706024,50,stated,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant"
2706025,85,stated,"Chicken drumstick, baked, coated, skin / coating eaten"
2706026,50,stated,"Chicken drumstick, baked, coated, skin / coating not eaten"
2706027,80,stated,"Chicken thigh, NS as to cooking method, skin eaten"
2706028,70,stated,"Chicken thigh, NS as to cooking method, skin not eaten"
2706029,80,stated,"Chicken thigh, baked, broiled, or roasted, skin eaten, from raw"
2706030,70,stated,"Chicken thigh, baked, broiled, or roasted, skin not eaten, from raw"
2706031,80,stated,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked"
2706032,70,stated,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked"
2706033,80,stated,"Chicken thigh, baked or broiled, skin eaten, from fast food / restaurant"
2706034,70,stated,"Chicken thigh, baked or broiled, skin not eaten, from fast food / restaurant"
2706035,80,stated,"Chicken thigh, rotisserie, skin eaten"
2706036,70,stated,"Chicken thigh, rotisserie, skin not eaten"
2706037,90,stated,"Chicken thigh, stewed, skin eaten"
2706038,80,stated,"Chicken thigh, stewed, skin not eaten"
2706039,80,stated,"Chicken thigh, grilled without sauce, skin eaten"
2706040,70,stated,"Chicken thigh, grilled without sauce, skin not eaten"
2706041,110,stated,"Chicken thigh, grilled with sauce, skin eaten"
2706042,100,stated,"Chicken thigh, grilled with sauce, skin not eaten"
2706043,80,stated,"Chicken thigh, sauteed, skin eaten"
2706044,70,stated,"Chicken thigh, sauteed, skin not eaten"
2706045,110,stated,"Chicken thigh, fried, coated, skin / coating eaten, from raw"
2706046,70,stated,"Chicken thigh, fried, coated, skin / coating not eaten, from raw"
2706047,100,stated,"Chicken thigh, fried, coated, prepared skinless, coating eaten, from raw"
2706048,110,stated,"Chicken thigh, fried, coated, skin / coating eaten, from pre-cooked"
2706049,70,stated,"Chicken thigh, fried, coated, skin / coating not eaten, from pre-cooked"
2706050,110,stated,"Chicken thigh, fried, coated, skin / coating eaten, from fast food"
2706051,70,stated,"Chicken thigh, fried, coated, skin / coating not eaten, from fast food"
2706052,110,stated,"Chicken thigh, fried, coated, skin / coating eaten, from restaurant"
2706053,70,stated,"Chicken thigh, fried, coated, skin / coating not eaten, from restaurant"
2706054,110,stated,"Chicken thigh, baked, coated, skin / coating eaten"
2706055,70,stated,"Chicken thigh, baked, coated, skin / coating not eaten"
2706056,70,stated,"Chicken wing, NS as to cooking method"
2706057,70,stated,"Chicken wing, baked, broiled, or roasted, from raw"
2706058,70,stated,"Chicken wing, baked or broiled, from pre-cooked"
2706059,70,stated,"Chicken wing, baked or broiled, from fast food / restaurant"
2706060,70,stated,"Chicken wing, rotisserie"
2706061,90,stated,"Chicken wing, stewed"
2706062,70,stated,"Chicken wing, grilled without sauce"
2706063,110,stated,"Chicken wing, grilled with sauce"
2706064,70,stated,"Chicken wing, sauteed"
2706065,110,stated,"Chicken wing, fried, coated, from raw"
2706066,110,stated,"Chicken wing, fried, coated, from pre-cooked"
2706067,110,stated,"Chicken wing, fried, coated, from fast food"
2706068,110,stated,"Chicken wing, fried, coated, from restaurant"
2706069,110,stated,"Chicken wing, baked, coated"
2706070,140,stated,"Chicken ""wings"" with hot sauce, from fast food / restaurant"
2706071,140,stated,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant"
2706072,88,stated,"Chicken ""wings"", plain, from fast food / restaurant"
2706073,140,stated,"Chicken ""wings"" with hot sauce, from precooked"
2706074,140,stated,"Chicken ""wings"" with other sauces or seasoning, from precooked"
2706075,88,stated,"Chicken ""wings"", plain, from precooked"
2706076,140,stated,"Chicken ""wings"" with hot sauce, from other sources"
2706077,140,stated,"Chicken ""wings"" with other sauces or seasoning, from other sources"
2706078,88,stated,"Chicken ""wings"", plain, from other sources"
2706079,140,stated,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant"
2706080,140,stated,"Chicken ""wings"", boneless, with hot sauce, from other sources"
2706081,85,stated,"Chicken, back"
2706082,35,stated,"Chicken, neck or ribs"
2706083,30,stated,"Chicken, tail"
2706084,30,stated,"Chicken skin"
2706085,85,stated,"Chicken feet"
2706086,85,stated,"Chicken, canned, meat only"
2706087,85,stated,"Chicken, chicken roll, roasted"
2706088,75,stated,"Chicken patty, breaded"
2706089,120,stated,"Chicken fillet, breaded"
2706090,100,stated,"Chicken fillet, grilled"
2706091,85,stated,"Chicken, ground"
2706092,80,stated,"Chicken nuggets, NFS"
2706093,80,stated,"Chicken nuggets, from fast food"
2706094,80,stated,"Chicken nuggets, from restaurant"
2706095,80,stated,"Chicken nuggets, from school lunch"
2706096,80,stated,"Chicken nuggets, from frozen"
2706097,80,stated,"Chicken nuggets, from other sources"
2706098,100,stated,"Chicken tenders or strips, NFS"
2706099,100,stated,"Chicken tenders or strips, breaded, from fast food"
2706100,100,stated,"Chicken tenders or strips, breaded, from restaurant"
2706101,80,stated,"Chicken tenders or strips, breaded, from school lunch"
2706102,80,stated,"Chicken tenders or strips, breaded, from frozen"
2706103,100,stated,"Chicken tenders or strips, breaded, from other sources"
2706104,85,stated,"Turkey, NFS"
2706105,85,stated,"Turkey, light meat, skin not eaten"
2706106,85,stated,"Turkey, light meat, skin eaten"
2706107,85,stated,"Turkey, light meat, breaded, baked or fried, skin not eaten"
2706108,85,stated,"Turkey, light meat, breaded, baked or fried, skin eaten"
2706109,85,stated,"Turkey, light meat, roasted, skin not eaten"
2706110,85,stated,"Turkey, light meat, roasted, skin eaten"
2706111,85,stated,"Turkey, dark meat, roasted, skin not eaten"
2706112,85,stated,"Turkey, dark meat, roasted, skin eaten"
2706113,85,stated,"Turkey, light and dark meat, roasted, skin not eaten"
2706114,85,stated,"Turkey, light and dark meat, roasted, skin eaten"
2706115,85,stated,"Turkey, light or dark meat, fried, coated, skin not eaten"
2706116,85,stated,"Turkey, light or dark meat, fried, coated, skin eaten"
2706117,85,stated,"Turkey, light or dark meat, stewed, skin not eaten"
2706118,85,stated,"Turkey light or dark meat, stewed, skin eaten"
2706119,85,stated,"Turkey, light or dark meat, smoked, skin eaten"
2706120,85,stated,"Turkey, light or dark meat, smoked, skin not eaten"
2706121,85,stated,"Turkey, drumstick, cooked, skin not eaten"
2706122,85,stated,"Turkey, drumstick, cooked, skin eaten"
2706123,85,stated,"Turkey, drumstick, roasted, skin not eaten"
2706124,85,stated,"Turkey, drumstick, roasted, skin eaten"
2706125,85,stated,"Turkey, thigh, cooked, skin eaten"
2706126,85,stated,"Turkey, thigh, cooked, skin not eaten"
2706127,85,stated,"Turkey, neck"
2706128,85,stated,"Turkey, wing, cooked, skin not eaten"
2706129,85,stated,"Turkey, wing, cooked, skin eaten"
2706130,85,stated,"Turkey, tail"
2706131,85,stated,"Turkey, back"
2706132,85,stated,"Turkey, canned"
2706133,85,stated,"Turkey, ground"
2706134,85,stated,"Turkey, nuggets"
2706135,22,stated,"Turkey bacon, cooked"
2706136,22,stated,"Turkey bacon, reduced sodium, cooked"
2706137,85,stated,"Duck, cooked, skin eaten"
2706138,85,stated,"Duck, cooked, skin not eaten"
2706139,85,stated,"Duck, roasted, skin eaten"
2706140,85,stated,"Duck, roasted, skin not eaten"
2706141,85,stated,"Duck, Peking"
2706142,85,stated,"Goose, wild, roasted"
2706143,85,stated,"Cornish game hen, cooked, skin eaten"
2706144,85,stated,"Cornish game hen, cooked, skin not eaten"
2706145,85,stated,"Cornish game hen, roasted, skin eaten"
2706146,85,stated,"Cornish game hen, roasted, skin not eaten"
2706147,85,stated,"Dove, cooked, NS as to cooking method"
2706148,85,stated,"Dove, fried"
2706149,85,stated,"Quail, cooked"
2706150,85,stated,"Pheasant, cooked"
2706151,70,stated,"Baby Toddler chicken"
2706152,70,stated,"Baby Toddler turkey"
2706153,85,stated,"Liver, beef"
2706154,85,stated,"Liver, chicken"
2706155,85,stated,"Liver, paste or pate"
2706156,85,stated,"Heart"
2706157,85,stated,"Kidney"
2706158,85,stated,"Sweetbreads"
2706159,85,stated,"Brains"
2706160,85,stated,"Tongue"
2706161,85,stated,"Tongue pot roast, Puerto Rican style"
